	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
geldig/adj/algemeen_dagblad_20031217_20/94/L6	geldig/adj/algemeen_dagblad_20031217_20/94	L6	sentence_delimiter	none	none	</sentence>	none	L	7			
geldig/adj/algemeen_dagblad_20031217_20/94/L7	geldig/adj/algemeen_dagblad_20031217_20/94	L7	.	punct	./punct	.	False	L	8			
geldig/adj/algemeen_dagblad_20031217_20/94/L8	geldig/adj/algemeen_dagblad_20031217_20/94	L8	bereik	verb	bereik/verb	bereikt	False	L	9			
geldig/adj/algemeen_dagblad_20031217_20/94/L9	geldig/adj/algemeen_dagblad_20031217_20/94	L9	mijlpaal	noun	mijlpaal/noun	mijlpaal	False	L	10			
geldig/adj/algemeen_dagblad_20031217_20/94/L10	geldig/adj/algemeen_dagblad_20031217_20/94	L10	een	det	een/det	een	False	L	11	0.34686255	11075723.0	3057.0
geldig/adj/algemeen_dagblad_20031217_20/94/L11	geldig/adj/algemeen_dagblad_20031217_20/94	L11	uitvinder_bedrijf	noun	uitvinder_bedrijf/noun	uitvindersbedrijf	False	L	12			
geldig/adj/algemeen_dagblad_20031217_20/94/L12	geldig/adj/algemeen_dagblad_20031217_20/94	L12	als	prep	als/prep	als	False	L	13	-0.024116231000000002	1263756.0	241.0
geldig/adj/algemeen_dagblad_20031217_20/94/L13	geldig/adj/algemeen_dagblad_20031217_20/94	L13	heb	verb	heb/verb	heeft	False	L	14	0.2507511	4034811.0	1007.0
geldig/adj/algemeen_dagblad_20031217_20/94/L14	geldig/adj/algemeen_dagblad_20031217_20/94	L14	Philips	name	Philips/name	Philips	False	L	15			
geldig/adj/algemeen_dagblad_20031217_20/94/L15												
geldig/adj/algemeen_dagblad_20031217_20/94/R0	geldig/adj/algemeen_dagblad_20031217_20/94	R0	patent	noun	patent/noun	patenten	True	R	1	2.2912014	3123.0	6.0
geldig/adj/algemeen_dagblad_20031217_20/94/R1	geldig/adj/algemeen_dagblad_20031217_20/94	R1	.	punct	./punct	.	True	R	2			
geldig/adj/algemeen_dagblad_20031217_20/94/R2	geldig/adj/algemeen_dagblad_20031217_20/94	R2	sentence_delimiter	none	none	</sentence>	none	R	3			
geldig/adj/algemeen_dagblad_20031217_20/94/R3	geldig/adj/algemeen_dagblad_20031217_20/94	R3	sentence_delimiter	none	none	<sentence>	none	R	4			
geldig/adj/algemeen_dagblad_20031217_20/94/R4	geldig/adj/algemeen_dagblad_20031217_20/94	R4	Philips	name	Philips/name	Philips	False	R	5			
geldig/adj/algemeen_dagblad_20031217_20/94/R5	geldig/adj/algemeen_dagblad_20031217_20/94	R5	ben	verb	ben/verb	is	False	R	6	0.58988446	9938754.0	3493.0
geldig/adj/algemeen_dagblad_20031217_20/94/R6	geldig/adj/algemeen_dagblad_20031217_20/94	R6	de	det	de/det	de	False	R	7	-0.039381522999999995	28074105.0	5256.0
geldig/adj/algemeen_dagblad_20031217_20/94/R7	geldig/adj/algemeen_dagblad_20031217_20/94	R7	groot	adj	groot/adj	grootste	False	R	8	-1.1045023	774779.0	50.0
geldig/adj/algemeen_dagblad_20031217_20/94/R8	geldig/adj/algemeen_dagblad_20031217_20/94	R8	aanvrager	noun	aanvrager/noun	aanvrager	False	R	9			
geldig/adj/algemeen_dagblad_20031217_20/94/R9	geldig/adj/algemeen_dagblad_20031217_20/94	R9	van	prep	van/prep	van	False	R	10	-0.17398508	12638933.0	2069.0
geldig/adj/algemeen_dagblad_20031217_20/94/R10	geldig/adj/algemeen_dagblad_20031217_20/94	R10	bescherming	noun	bescherming/noun	bescherming	False	R	11	0.71935433	17543.0	7.0
geldig/adj/algemeen_dagblad_20031217_20/94/R11	geldig/adj/algemeen_dagblad_20031217_20/94	R11	voor	prep	voor/prep	voor	False	R	12	0.44379357	3806927.0	1152.0
geldig/adj/algemeen_dagblad_20031217_20/94/R12	geldig/adj/algemeen_dagblad_20031217_20/94	R12	nieuw	adj	nieuw/adj	nieuwe	False	R	13	0.04425182	669062.0	135.0
geldig/adj/algemeen_dagblad_20031217_20/94/R13	geldig/adj/algemeen_dagblad_20031217_20/94	R13	vinding	noun	vinding/noun	vindingen	False	R	14			
geldig/adj/algemeen_dagblad_20031217_20/94/R14	geldig/adj/algemeen_dagblad_20031217_20/94	R14	in	prep	in/prep	in	False	R	15	-0.25824369999999996	9492181.0	1425.0
geldig/adj/algemeen_dagblad_20031217_20/94/R15												
geldig/adj/algemeen_dagblad_19991220_78/181/L0	geldig/adj/algemeen_dagblad_19991220_78/181	L0	een	det	een/det	een	True	L	1	0.34686255	11075723.0	3057.0
geldig/adj/algemeen_dagblad_19991220_78/181/L1	geldig/adj/algemeen_dagblad_19991220_78/181	L1	twee	num	twee/num	twee	True	L	2			
geldig/adj/algemeen_dagblad_19991220_78/181/L2	geldig/adj/algemeen_dagblad_19991220_78/181	L2	nummer	noun	nummer/noun	nummer	True	L	3	-0.17403528	85984.0	14.0
geldig/adj/algemeen_dagblad_19991220_78/181/L3	geldig/adj/algemeen_dagblad_19991220_78/181	L3	lands	det	lands/det	lands	True	L	4	0.7284273	2472.0	1.0
geldig/adj/algemeen_dagblad_19991220_78/181/L4	geldig/adj/algemeen_dagblad_19991220_78/181	L4	's	det	's/det	's	True	L	5	-0.7698815999999999	11206.0	1.0
geldig/adj/algemeen_dagblad_19991220_78/181/L5	geldig/adj/algemeen_dagblad_19991220_78/181	L5	voor	prep	voor/prep	voor	True	L	6	0.44379357	3806927.0	1152.0
geldig/adj/algemeen_dagblad_19991220_78/181/L6	geldig/adj/algemeen_dagblad_19991220_78/181	L6	nu	adv	nu/adv	nu	True	L	7	-0.1507474	803160.0	135.0
geldig/adj/algemeen_dagblad_19991220_78/181/L7	geldig/adj/algemeen_dagblad_19991220_78/181	L7	er	adv	er/adv	er	True	L	8	0.047692053	1744977.0	358.0
geldig/adj/algemeen_dagblad_19991220_78/181/L8	geldig/adj/algemeen_dagblad_19991220_78/181	L8	zal	verb	zal/verb	zou	True	L	9	0.0618014	1661300.0	345.0
geldig/adj/algemeen_dagblad_19991220_78/181/L9	geldig/adj/algemeen_dagblad_19991220_78/181	L9	toch	adv	toch/adv	Toch	True	L	10	-0.05803255400000001	466609.0	86.0
geldig/adj/algemeen_dagblad_19991220_78/181/L10	geldig/adj/algemeen_dagblad_19991220_78/181	L10	sentence_delimiter	none	none	<sentence>	none	L	11			
geldig/adj/algemeen_dagblad_19991220_78/181/L11	geldig/adj/algemeen_dagblad_19991220_78/181	L11	sentence_delimiter	none	none	</sentence>	none	L	12			
geldig/adj/algemeen_dagblad_19991220_78/181/L12	geldig/adj/algemeen_dagblad_19991220_78/181	L12	.	punct	./punct	.	False	L	13			
geldig/adj/algemeen_dagblad_19991220_78/181/L13	geldig/adj/algemeen_dagblad_19991220_78/181	L13	neem	verb	neem/verb	nemen	False	L	14	0.14072366	312837.0	70.0
geldig/adj/algemeen_dagblad_19991220_78/181/L14	geldig/adj/algemeen_dagblad_19991220_78/181	L14	laat	verb	laat/verb	laten	False	L	15	-0.037385836	521724.0	98.0
geldig/adj/algemeen_dagblad_19991220_78/181/L15												
geldig/adj/algemeen_dagblad_19991220_78/181/R0	geldig/adj/algemeen_dagblad_19991220_78/181	R0	excuus	noun	excuus/noun	excuus	True	R	1	3.9699922	13104.0	133.0
geldig/adj/algemeen_dagblad_19991220_78/181/R1	geldig/adj/algemeen_dagblad_19991220_78/181	R1	ben	verb	ben/verb	zijn	True	R	2	0.58988446	9938754.0	3493.0
geldig/adj/algemeen_dagblad_19991220_78/181/R2	geldig/adj/algemeen_dagblad_19991220_78/181	R2	ben	verb	ben/verb	geweest	True	R	3	0.58988446	9938754.0	3493.0
geldig/adj/algemeen_dagblad_19991220_78/181/R3	geldig/adj/algemeen_dagblad_19991220_78/181	R3	mag	verb	mag/verb	mocht	True	R	4	0.5193234999999999	401159.0	131.0
geldig/adj/algemeen_dagblad_19991220_78/181/R4	geldig/adj/algemeen_dagblad_19991220_78/181	R4	de	det	de/det	de	True	R	5	-0.039381522999999995	28074105.0	5256.0
geldig/adj/algemeen_dagblad_19991220_78/181/R5	geldig/adj/algemeen_dagblad_19991220_78/181	R5	missie	noun	missie/noun	missie	True	R	6	-0.73907983	10748.0	1.0
geldig/adj/algemeen_dagblad_19991220_78/181/R6	geldig/adj/algemeen_dagblad_19991220_78/181	R6	in	prep	in/prep	in	True	R	7	-0.25824369999999996	9492181.0	1425.0
geldig/adj/algemeen_dagblad_19991220_78/181/R7	geldig/adj/algemeen_dagblad_19991220_78/181	R7	de	det	de/det	de	True	R	8	-0.039381522999999995	28074105.0	5256.0
geldig/adj/algemeen_dagblad_19991220_78/181/R8	geldig/adj/algemeen_dagblad_19991220_78/181	R8	klein	adj	klein/adj	kleine	True	R	9	-1.0249015	228937.0	16.0
geldig/adj/algemeen_dagblad_19991220_78/181/R9	geldig/adj/algemeen_dagblad_19991220_78/181	R9	zaal	noun	zaal/noun	zaal	True	R	10	-0.25304487	46193.0	7.0
geldig/adj/algemeen_dagblad_19991220_78/181/R10	geldig/adj/algemeen_dagblad_19991220_78/181	R10	van	prep	van/prep	van	True	R	11	-0.17398508	12638933.0	2069.0
geldig/adj/algemeen_dagblad_19991220_78/181/R11	geldig/adj/algemeen_dagblad_19991220_78/181	R11	Dekker	name	Dekker/name	Dekker	True	R	12			
geldig/adj/algemeen_dagblad_19991220_78/181/R12	geldig/adj/algemeen_dagblad_19991220_78/181	R12	in	prep	in/prep	in	True	R	13	-0.25824369999999996	9492181.0	1425.0
geldig/adj/algemeen_dagblad_19991220_78/181/R13	geldig/adj/algemeen_dagblad_19991220_78/181	R13	Warmond	name	Warmond/name	Warmond	True	R	14			
geldig/adj/algemeen_dagblad_19991220_78/181/R14	geldig/adj/algemeen_dagblad_19991220_78/181	R14	op	prep	op/prep	op	True	R	15	-0.09652367	4502370.0	795.0
geldig/adj/algemeen_dagblad_19991220_78/181/R15												
geldig/adj/algemeen_dagblad_20000122_138/481/L0	geldig/adj/algemeen_dagblad_20000122_138/481	L0	België	name	België/name	België	True	L	1			
geldig/adj/algemeen_dagblad_20000122_138/481/L1	geldig/adj/algemeen_dagblad_20000122_138/481	L1	in	prep	in/prep	in	True	L	2	-0.25824369999999996	9492181.0	1425.0
geldig/adj/algemeen_dagblad_20000122_138/481/L2	geldig/adj/algemeen_dagblad_20000122_138/481	L2	alleen	adv	alleen/adv	alleen	True	L	3	0.56897616	266562.0	92.0
geldig/adj/algemeen_dagblad_20000122_138/481/L3	geldig/adj/algemeen_dagblad_20000122_138/481	L3	papier	noun	papier/noun	papieren	True	L	4	3.28844	30453.0	159.0
geldig/adj/algemeen_dagblad_20000122_138/481/L4	geldig/adj/algemeen_dagblad_20000122_138/481	L4	hun	det	hun/det	hun	True	L	5	-0.3692012	902917.0	122.0
geldig/adj/algemeen_dagblad_20000122_138/481/L5	geldig/adj/algemeen_dagblad_20000122_138/481	L5	omdat	comp	omdat/comp	omdat	True	L	6			
geldig/adj/algemeen_dagblad_20000122_138/481/L6	geldig/adj/algemeen_dagblad_20000122_138/481	L6	,	punct	,/punct	,	True	L	7			
geldig/adj/algemeen_dagblad_20000122_138/481/L7	geldig/adj/algemeen_dagblad_20000122_138/481	L7	maak	verb	maak/verb	maken	True	L	8	-0.28012753	801559.0	118.0
geldig/adj/algemeen_dagblad_20000122_138/481/L8	geldig/adj/algemeen_dagblad_20000122_138/481	L8	rechtsomkeert	fixed	rechtsomkeert/fixed	rechtsomkeert	True	L	9			
geldig/adj/algemeen_dagblad_20000122_138/481/L9	geldig/adj/algemeen_dagblad_20000122_138/481	L9	auto	noun	auto/noun	auto	True	L	10	0.6913020000000001	124344.0	48.0
geldig/adj/algemeen_dagblad_20000122_138/481/L10	geldig/adj/algemeen_dagblad_20000122_138/481	L10	hun	det	hun/det	hun	True	L	11	-0.3692012	902917.0	122.0
geldig/adj/algemeen_dagblad_20000122_138/481/L11	geldig/adj/algemeen_dagblad_20000122_138/481	L11	met	prep	met/prep	met	True	L	12	-0.16552584	4230163.0	699.0
geldig/adj/algemeen_dagblad_20000122_138/481/L12	geldig/adj/algemeen_dagblad_20000122_138/481	L12	moet	verb	moet/verb	moeten	True	L	13	0.2688942	1557442.0	397.0
geldig/adj/algemeen_dagblad_20000122_138/481/L13	geldig/adj/algemeen_dagblad_20000122_138/481	L13	inzittend	adj	inzittend/adj	inzittenden	True	L	14			
geldig/adj/algemeen_dagblad_20000122_138/481/L14	geldig/adj/algemeen_dagblad_20000122_138/481	L14	overig	adj	overig/adj	overige	True	L	15			
geldig/adj/algemeen_dagblad_20000122_138/481/L15												
geldig/adj/algemeen_dagblad_20000122_138/481/R0	geldig/adj/algemeen_dagblad_20000122_138/481	R0	ben	verb	ben/verb	zijn	True	R	1	0.58988446	9938754.0	3493.0
geldig/adj/algemeen_dagblad_20000122_138/481/R1	geldig/adj/algemeen_dagblad_20000122_138/481	R1	.	punct	./punct	.	True	R	2			
geldig/adj/algemeen_dagblad_20000122_138/481/R2	geldig/adj/algemeen_dagblad_20000122_138/481	R2	sentence_delimiter	none	none	</sentence>	none	R	3			
geldig/adj/algemeen_dagblad_20000122_138/481/R3	geldig/adj/algemeen_dagblad_20000122_138/481	R3	sentence_delimiter	none	none	<sentence>	none	R	4			
geldig/adj/algemeen_dagblad_20000122_138/481/R4	geldig/adj/algemeen_dagblad_20000122_138/481	R4	hun	det	hun/det	Hun	False	R	5	-0.3692012	902917.0	122.0
geldig/adj/algemeen_dagblad_20000122_138/481/R5	geldig/adj/algemeen_dagblad_20000122_138/481	R5	maat_DIM	noun	maat_DIM/noun	maatje	False	R	6			
geldig/adj/algemeen_dagblad_20000122_138/481/R6	geldig/adj/algemeen_dagblad_20000122_138/481	R6	ben	verb	ben/verb	is	False	R	7	0.58988446	9938754.0	3493.0
geldig/adj/algemeen_dagblad_20000122_138/481/R7	geldig/adj/algemeen_dagblad_20000122_138/481	R7	wel	adv	wel/adv	wel	False	R	8	0.4200629	887396.0	264.0
geldig/adj/algemeen_dagblad_20000122_138/481/R8	geldig/adj/algemeen_dagblad_20000122_138/481	R8	de	det	de/det	de	False	R	9	-0.039381522999999995	28074105.0	5256.0
geldig/adj/algemeen_dagblad_20000122_138/481/R9	geldig/adj/algemeen_dagblad_20000122_138/481	R9	klos	noun	klos/noun	klos	False	R	10			
geldig/adj/algemeen_dagblad_20000122_138/481/R10	geldig/adj/algemeen_dagblad_20000122_138/481	R10	.	punct	./punct	.	False	R	11			
geldig/adj/algemeen_dagblad_20000122_138/481/R11	geldig/adj/algemeen_dagblad_20000122_138/481	R11	sentence_delimiter	none	none	</sentence>	none	R	12			
geldig/adj/algemeen_dagblad_20000122_138/481/R12	geldig/adj/algemeen_dagblad_20000122_138/481	R12	sentence_delimiter	none	none	<sentence>	none	R	13			
geldig/adj/algemeen_dagblad_20000122_138/481/R13	geldig/adj/algemeen_dagblad_20000122_138/481	R13	""""	punct	"""/punct"	""""	False	R	14			
geldig/adj/algemeen_dagblad_20000122_138/481/R14	geldig/adj/algemeen_dagblad_20000122_138/481	R14	volgens	prep	volgens/prep	Volgens	False	R	15	0.41705647	478509.0	142.0
geldig/adj/algemeen_dagblad_20000122_138/481/R15												
geldig/adj/algemeen_dagblad_20010306_24/115/L0	geldig/adj/algemeen_dagblad_20010306_24/115	L0	land	noun	land/noun	land	True	L	1	0.6958273	304215.0	119.0
geldig/adj/algemeen_dagblad_20010306_24/115/L1	geldig/adj/algemeen_dagblad_20010306_24/115	L1	ons	det	ons/det	ons	True	L	2	-0.14814416	470011.0	79.0
geldig/adj/algemeen_dagblad_20010306_24/115/L2	geldig/adj/algemeen_dagblad_20010306_24/115	L2	in	prep	in/prep	in	True	L	3	-0.25824369999999996	9492181.0	1425.0
geldig/adj/algemeen_dagblad_20010306_24/115/L3	geldig/adj/algemeen_dagblad_20010306_24/115	L3	voor	prep	voor/prep	voor	True	L	4	0.44379357	3806927.0	1152.0
geldig/adj/algemeen_dagblad_20010306_24/115/L4	geldig/adj/algemeen_dagblad_20010306_24/115	L4	in	part	in/part	in	True	L	5	0.2917085	279990.0	73.0
geldig/adj/algemeen_dagblad_20010306_24/115/L5	geldig/adj/algemeen_dagblad_20010306_24/115	L5	diploma	noun	diploma/noun	diploma's	True	L	6	2.404875	7892.0	17.0
geldig/adj/algemeen_dagblad_20010306_24/115/L6	geldig/adj/algemeen_dagblad_20010306_24/115	L6	vervalst	adj	vervalst/adj	vervalste	True	L	7	3.109988	1615.0	7.0
geldig/adj/algemeen_dagblad_20010306_24/115/L7	geldig/adj/algemeen_dagblad_20010306_24/115	L7	zijn	det	zijn/det	zijn	True	L	8	-0.47113037	2164588.0	264.0
geldig/adj/algemeen_dagblad_20010306_24/115/L8	geldig/adj/algemeen_dagblad_20010306_24/115	L8	hij	pron	hij/pron	hij	True	L	9	-0.10709637	2403923.0	423.0
geldig/adj/algemeen_dagblad_20010306_24/115/L9	geldig/adj/algemeen_dagblad_20010306_24/115	L9	wissel_in	verb	wissel_in/verb	wisselde	True	L	10	3.3329184	917.0	5.0
geldig/adj/algemeen_dagblad_20010306_24/115/L10	geldig/adj/algemeen_dagblad_20010306_24/115	L10	en	vg	en/vg	en	True	L	11			
geldig/adj/algemeen_dagblad_20010306_24/115/L11	geldig/adj/algemeen_dagblad_20010306_24/115	L11	Nederland	name	Nederland/name	Nederland	True	L	12			
geldig/adj/algemeen_dagblad_20010306_24/115/L12	geldig/adj/algemeen_dagblad_20010306_24/115	L12	naar	prep	naar/prep	naar	True	L	13	-0.13517031	1512452.0	257.0
geldig/adj/algemeen_dagblad_20010306_24/115/L13	geldig/adj/algemeen_dagblad_20010306_24/115	L13	Amerikaan	noun	Amerikaan/noun	Amerikaan	True	L	14			
geldig/adj/algemeen_dagblad_20010306_24/115/L14	geldig/adj/algemeen_dagblad_20010306_24/115	L14	de	det	de/det	de	True	L	15	-0.039381522999999995	28074105.0	5256.0
geldig/adj/algemeen_dagblad_20010306_24/115/L15												
geldig/adj/algemeen_dagblad_20010306_24/115/R0	geldig/adj/algemeen_dagblad_20010306_24/115	R0	papier	noun	papier/noun	papieren	True	R	1	3.28844	30453.0	159.0
geldig/adj/algemeen_dagblad_20010306_24/115/R1	geldig/adj/algemeen_dagblad_20010306_24/115	R1	.	punct	./punct	.	True	R	2			
geldig/adj/algemeen_dagblad_20010306_24/115/R2	geldig/adj/algemeen_dagblad_20010306_24/115	R2	sentence_delimiter	none	none	</sentence>	none	R	3			
geldig/adj/algemeen_dagblad_20010306_24/115/R3	geldig/adj/algemeen_dagblad_20010306_24/115	R3	sentence_delimiter	none	none	<sentence>	none	R	4			
geldig/adj/algemeen_dagblad_20010306_24/115/R4	geldig/adj/algemeen_dagblad_20010306_24/115	R4	daardoor	pp	daardoor/pp	Daardoor	False	R	5			
geldig/adj/algemeen_dagblad_20010306_24/115/R5	geldig/adj/algemeen_dagblad_20010306_24/115	R5	kan	verb	kan/verb	kon	False	R	6	0.55776906	1969534.0	671.0
geldig/adj/algemeen_dagblad_20010306_24/115/R6	geldig/adj/algemeen_dagblad_20010306_24/115	R6	hij	pron	hij/pron	hij	False	R	7	-0.10709637	2403923.0	423.0
geldig/adj/algemeen_dagblad_20010306_24/115/R7	geldig/adj/algemeen_dagblad_20010306_24/115	R7	een	det	een/det	een	False	R	8	0.34686255	11075723.0	3057.0
geldig/adj/algemeen_dagblad_20010306_24/115/R8	geldig/adj/algemeen_dagblad_20010306_24/115	R8	werk_vergunning	noun	werk_vergunning/noun	werkvergunning	False	R	9	5.070876599999999	839.0	26.0
geldig/adj/algemeen_dagblad_20010306_24/115/R9	geldig/adj/algemeen_dagblad_20010306_24/115	R9	krijg	verb	krijg/verb	krijgen	False	R	10	0.512076	746610.0	242.0
geldig/adj/algemeen_dagblad_20010306_24/115/R10	geldig/adj/algemeen_dagblad_20010306_24/115	R10	en	vg	en/vg	en	False	R	11			
geldig/adj/algemeen_dagblad_20010306_24/115/R11	geldig/adj/algemeen_dagblad_20010306_24/115	R11	aan	prep	aan/prep	aan	False	R	12	-0.41245790000000004	2153601.0	278.0
geldig/adj/algemeen_dagblad_20010306_24/115/R12	geldig/adj/algemeen_dagblad_20010306_24/115	R12	de	det	de/det	de	False	R	13	-0.039381522999999995	28074105.0	5256.0
geldig/adj/algemeen_dagblad_20010306_24/115/R13	geldig/adj/algemeen_dagblad_20010306_24/115	R13	slag	noun	slag/noun	slag	False	R	14	-0.24659188	52694.0	8.0
geldig/adj/algemeen_dagblad_20010306_24/115/R14	geldig/adj/algemeen_dagblad_20010306_24/115	R14	in	prep	in/prep	in	False	R	15	-0.25824369999999996	9492181.0	1425.0
geldig/adj/algemeen_dagblad_20010306_24/115/R15												
geldig/adj/algemeen_dagblad_19991028_172/181/L0	geldig/adj/algemeen_dagblad_19991028_172/181	L0	maand	noun	maand/noun	maanden	True	L	1	1.0442791	284554.0	157.0
geldig/adj/algemeen_dagblad_19991028_172/181/L1	geldig/adj/algemeen_dagblad_19991028_172/181	L1	zes	num	zes/num	zes	True	L	2			
geldig/adj/algemeen_dagblad_19991028_172/181/L2	geldig/adj/algemeen_dagblad_19991028_172/181	L2	tot	vg	tot/vg	tot	True	L	3			
geldig/adj/algemeen_dagblad_19991028_172/181/L3	geldig/adj/algemeen_dagblad_19991028_172/181	L3	twee	num	twee/num	twee	True	L	4			
geldig/adj/algemeen_dagblad_19991028_172/181/L4	geldig/adj/algemeen_dagblad_19991028_172/181	L4	,	punct	,/punct	,	True	L	5			
geldig/adj/algemeen_dagblad_19991028_172/181/L5	geldig/adj/algemeen_dagblad_19991028_172/181	L5	geld_vers_trekker	noun	geld_vers_trekker/noun	geldverstrekker	True	L	6			
geldig/adj/algemeen_dagblad_19991028_172/181/L6	geldig/adj/algemeen_dagblad_19991028_172/181	L6	de	det	de/det	de	True	L	7	-0.039381522999999995	28074105.0	5256.0
geldig/adj/algemeen_dagblad_19991028_172/181/L7	geldig/adj/algemeen_dagblad_19991028_172/181	L7	van	prep	van/prep	van	True	L	8	-0.17398508	12638933.0	2069.0
geldig/adj/algemeen_dagblad_19991028_172/181/L8	geldig/adj/algemeen_dagblad_19991028_172/181	L8	afhankelijk	adj	afhankelijk/adj	afhankelijk	True	L	9	0.42081994	20116.0	6.0
geldig/adj/algemeen_dagblad_19991028_172/181/L9	geldig/adj/algemeen_dagblad_19991028_172/181	L9	,	punct	,/punct	,	True	L	10			
geldig/adj/algemeen_dagblad_19991028_172/181/L10	geldig/adj/algemeen_dagblad_19991028_172/181	L10	ben	verb	ben/verb	is	True	L	11	0.58988446	9938754.0	3493.0
geldig/adj/algemeen_dagblad_19991028_172/181/L11	geldig/adj/algemeen_dagblad_19991028_172/181	L11	offerte	noun	offerte/noun	offerte	True	L	12			
geldig/adj/algemeen_dagblad_19991028_172/181/L12	geldig/adj/algemeen_dagblad_19991028_172/181	L12	getekend	adj	getekend/adj	getekende	True	L	13			
geldig/adj/algemeen_dagblad_19991028_172/181/L13	geldig/adj/algemeen_dagblad_19991028_172/181	L13	een	det	een/det	Een	True	L	14	0.34686255	11075723.0	3057.0
geldig/adj/algemeen_dagblad_19991028_172/181/L14	geldig/adj/algemeen_dagblad_19991028_172/181	L14	sentence_delimiter	none	none	<sentence>	none	L	15			
geldig/adj/algemeen_dagblad_19991028_172/181/L15												
geldig/adj/algemeen_dagblad_19991028_172/181/R0	geldig/adj/algemeen_dagblad_19991028_172/181	R0	.	punct	./punct	.	True	R	1			
geldig/adj/algemeen_dagblad_19991028_172/181/R1	geldig/adj/algemeen_dagblad_19991028_172/181	R1	sentence_delimiter	none	none	</sentence>	none	R	2			
geldig/adj/algemeen_dagblad_19991028_172/181/R2	geldig/adj/algemeen_dagblad_19991028_172/181	R2	sentence_delimiter	none	none	<sentence>	none	R	3			
geldig/adj/algemeen_dagblad_19991028_172/181/R3	geldig/adj/algemeen_dagblad_19991028_172/181	R3	vervolgens	adv	vervolgens/adv	Vervolgens	False	R	4			
geldig/adj/algemeen_dagblad_19991028_172/181/R4	geldig/adj/algemeen_dagblad_19991028_172/181	R4	kan	verb	kan/verb	kunt	False	R	5	0.55776906	1969534.0	671.0
geldig/adj/algemeen_dagblad_19991028_172/181/R5	geldig/adj/algemeen_dagblad_19991028_172/181	R5	u	pron	u/pron	u	False	R	6	0.389305	233365.0	67.0
